kickRetId,playId,teamId,playerId,kickRetPosition,kickRetOutcome,kickRetPrimary,kickRetYds,kickRetTd,kickRetEnd,kickRetNull
13444678,13067322,750,20120914.0,RB,returned,1,23,,in bounds,0
13444679,13067326,3300,20160678.0,WR,fair catch,1,0,,in bounds,0
13444680,13067345,750,20120914.0,RB,returned,1,19,,in bounds,0
13444681,13067349,3300,20160678.0,WR,returned,1,2,,in bounds,0
13444682,13067392,750,20150184.0,WR,returned,1,3,,in bounds,0
13444683,13067420,3430,20170607.0,WR,returned,1,23,,in bounds,0
13444684,13067424,2310,20160165.0,WR,returned,1,24,,ran out of bounds,0
13444685,13067443,3430,20170607.0,WR,fair catch,1,0,,in bounds,0
13444686,13067454,2310,20150903.0,RB,returned,1,28,,in bounds,0
13444687,13067496,2310,20150903.0,RB,returned,1,10,,in bounds,0
13444688,13067500,3430,20170607.0,WR,returned,1,19,,in bounds,0
13444689,13067520,2310,20140124.0,WR,returned,1,22,,in bounds,0
13444690,13067529,2310,20140124.0,WR,returned,1,25,,ran out of bounds,0
13444691,13067533,3430,20170607.0,WR,fair catch,1,0,,in bounds,0
13444692,13067545,2310,20140124.0,WR,returned,1,16,,in bounds,0
13444693,13067588,2520,20160727.0,RB,returned,1,19,,in bounds,0
13444694,13067597,2520,20160727.0,RB,returned,1,2,,ran out of bounds,0
13444695,13067605,2520,20160727.0,RB,returned,1,2,,in bounds,0
13444696,13067610,3410,20160531.0,WR,returned,1,8,,in bounds,0
13444697,13067624,2520,20160727.0,RB,returned,1,17,,in bounds,0
13444698,13067666,2520,20160143.0,RB,returned,1,14,,in bounds,0
13444699,13067670,3410,20160531.0,WR,returned,1,2,,in bounds,0
13444700,13067679,2520,20160727.0,RB,fair catch,1,0,,in bounds,0
13444701,13067692,2520,20160727.0,RB,fair catch,1,0,,in bounds,0
13444702,13067702,2520,20160727.0,RB,returned,1,0,,in bounds,0
13444703,13067712,3410,20160531.0,WR,returned,1,14,,in bounds,0
13444704,13067723,2520,20160143.0,RB,returned,1,15,,in bounds,0
13444705,13067729,3410,20160531.0,WR,returned,1,18,,in bounds,0
13444706,13067745,4600,20150069.0,WR,returned,1,22,,in bounds,0
13444707,13067758,3700,20130182.0,RB,returned,1,19,,in bounds,0
13444708,13067765,4600,20150069.0,WR,fair catch,1,0,,in bounds,0
13444709,13067773,4600,20150069.0,WR,returned,1,2,,in bounds,0
13444710,13067782,3700,20130182.0,RB,returned,1,24,,in bounds,0
13444711,13067807,3700,20130182.0,RB,fair catch,1,0,,in bounds,0
13444712,13067858,3700,20130182.0,RB,fair catch,1,0,,in bounds,0
13444713,13067867,4600,20150069.0,WR,returned,1,25,,in bounds,0
13444714,13067879,3700,20070162.0,TE,returned,1,10,,in bounds,0
13444715,13067890,3700,20130182.0,RB,fair catch,1,0,,in bounds,0
13444716,13067899,3700,20130182.0,RB,returned,1,0,,in bounds,0
13444717,13067909,2100,20170018.0,CB,returned,1,25,,in bounds,0
13444718,13067934,2100,20170018.0,CB,returned,1,16,,ran out of bounds,0
13444719,13067943,2120,20160085.0,WR,fair catch,1,0,,in bounds,0
13444720,13067965,2120,20170582.0,WR,returned,1,16,,in bounds,0
13444721,13067989,2120,20160085.0,WR,returned,1,8,,pushed out of bounds,0
13444722,13068029,2120,20170582.0,WR,returned,1,15,,ran out of bounds,0
13444723,13068049,2120,20170582.0,WR,returned,1,6,,in bounds,0
13444724,13068064,2120,20170582.0,WR,returned,1,26,,in bounds,0
13445459,13069602,3800,20120716.0,WR,returned,1,10,,ran out of bounds,0
13445460,13069623,2100,20170018.0,CB,returned,1,0,,ran out of bounds,0
13445461,13069647,3800,20160662.0,RB,returned,1,13,,in bounds,0
13445462,13069661,3800,20110005.0,CB,returned,1,4,,in bounds,0
13445463,13069667,2100,20170018.0,CB,returned,1,14,,in bounds,0
13445464,13069675,3800,20160662.0,RB,returned,1,14,,in bounds,0
13445465,13069685,2100,20170018.0,CB,returned,1,26,,in bounds,0
13445466,13069696,2100,20170018.0,CB,returned,1,29,,pushed out of bounds,0
13445467,13069716,3800,20110005.0,CB,returned,1,9,,ran out of bounds,0
13445468,13069739,3800,20120716.0,WR,returned,1,10,,in bounds,0
13445469,13069743,2100,20170018.0,CB,returned,1,0,,in bounds,0
13445470,13069750,3300,20160678.0,WR,returned,1,36,,in bounds,0
13445471,13069772,3300,20160678.0,WR,returned,1,16,,in bounds,0
13445472,13069779,200,20100088.0,WR,returned,1,4,,ran out of bounds,0
13445473,13069783,3300,20160678.0,WR,fair catch,1,0,,in bounds,0
13445474,13069790,200,20100088.0,WR,fair catch,1,0,,in bounds,0
13445475,13069810,3300,20160678.0,WR,returned,1,31,,pushed out of bounds,0
13445476,13069817,200,20100088.0,WR,returned,1,36,,in bounds,0
13445477,13069825,200,20100088.0,WR,returned,1,25,,in bounds,0
13445478,13069845,200,20100088.0,WR,fair catch,1,0,,in bounds,0
13445479,13069851,3300,20160678.0,WR,fair catch,1,0,,in bounds,0
13445480,13069855,200,20100088.0,WR,returned,1,0,,in bounds,0
13445481,13069872,3300,20160678.0,WR,returned,1,21,,in bounds,0
13445482,13069886,3300,20160678.0,WR,returned,1,17,,in bounds,0
13445483,13069901,610,20090083.0,WR,returned,1,27,,in bounds,0
13445484,13069965,2200,20160588.0,RB,returned,1,14,,in bounds,0
13445485,13069967,2200,20160588.0,RB,returned,1,20,,in bounds,0
13445486,13070009,2200,20160598.0,WR,returned,1,2,,in bounds,0
13445487,13070032,610,20090083.0,WR,returned,1,15,,in bounds,0
13445488,13070039,610,20090083.0,WR,returned,1,10,,in bounds,0
13445489,13070084,750,20150933.0,WR,returned,1,16,,in bounds,0
13445490,13070100,3000,20151210.0,RB,returned,1,17,,in bounds,0
13445491,13070105,750,20150184.0,WR,returned,1,7,,in bounds,0
13445492,13070109,3000,20100678.0,CB,returned,1,2,,in bounds,0
13445493,13070113,750,20150184.0,WR,fair catch,1,0,,in bounds,0
13445494,13070117,3000,20100678.0,CB,returned,1,9,,ran out of bounds,0
13445495,13070133,3000,20100678.0,CB,returned,1,6,,in bounds,0
13445496,13070146,750,20150169.0,MLB,returned,1,10,,in bounds,0
13445497,13070147,750,20150933.0,WR,returned,1,22,,in bounds,0
13445498,13070181,3000,20100678.0,CB,returned,1,29,,ran out of bounds,0
13445499,13070191,3000,20100678.0,CB,fair catch,1,0,,in bounds,0
13445500,13070203,3000,20100678.0,CB,returned,1,8,,ran out of bounds,0
13445501,13070224,3000,20100678.0,CB,returned,1,27,,in bounds,0
13445502,13070232,920,20160483.0,WR,returned,1,10,,in bounds,0
13445503,13070246,920,20160483.0,WR,returned,1,17,,in bounds,0
13445504,13070257,920,20160483.0,WR,returned,1,7,,ran out of bounds,0
13445505,13070266,810,20170119.0,RB,returned,1,17,,in bounds,0
13445506,13070278,920,20160483.0,WR,returned,1,32,,ran out of bounds,0
13445507,13070285,810,20170119.0,RB,fair catch,1,0,,in bounds,0
13445508,13070303,920,20160483.0,WR,returned,1,11,,pushed out of bounds,0
13445509,13070307,810,20170119.0,RB,returned,1,6,,in bounds,0
13445510,13070314,810,20170119.0,RB,returned,1,22,,in bounds,0
13445511,13070324,810,20170119.0,RB,returned,1,1,,ran out of bounds,0
13445512,13070335,920,20160483.0,WR,returned,1,27,,in bounds,0
13445513,13070375,920,20160483.0,WR,returned,1,5,,in bounds,0
13445514,13070389,1800,20160163.0,WR,returned,1,24,,in bounds,0
13445515,13070402,1050,20170252.0,RB,returned,1,8,,in bounds,0
13445516,13070411,1800,20160163.0,WR,returned,1,26,,in bounds,0
13445517,13070415,1050,20150077.0,RB,fair catch,1,0,,in bounds,0
13445518,13070428,1050,20150077.0,RB,returned,1,5,,in bounds,0
13445519,13070442,1800,20160163.0,WR,returned,1,25,,in bounds,0
13445520,13070450,1050,20150077.0,RB,returned,1,0,,in bounds,0
13445521,13070466,1800,20160163.0,WR,returned,1,-2,,in bounds,0
13445522,13070505,1050,20170252.0,RB,returned,1,16,,in bounds,0
13445523,13070529,1800,20160163.0,WR,returned,1,65,,in bounds,0
13445524,13070575,1400,20150909.0,WR,returned,1,12,,in bounds,0
13445525,13070607,1400,20150909.0,WR,returned,1,11,,in bounds,0
13445526,13070628,1400,20150909.0,WR,returned,1,24,,in bounds,0
13445527,13070651,3430,20170607.0,WR,fair catch,1,0,,in bounds,0
13445528,13070669,3430,20170607.0,WR,returned,1,27,,in bounds,0
13445529,13070673,1400,20150909.0,WR,returned,1,8,,in bounds,0
13445530,13070681,1400,20150909.0,WR,returned,1,7,,in bounds,0
13445531,13070685,3430,20170607.0,WR,returned,1,-1,,in bounds,0
13445532,13070689,1400,20150909.0,WR,fair catch,1,0,,in bounds,0
13445533,13070697,1400,20150909.0,WR,fair catch,1,0,,in bounds,0
13445534,13070699,4500,20170804.0,WR,returned,1,16,,in bounds,0
13445535,13070703,2120,20150413.0,WR,returned,1,-1,,in bounds,0
13445536,13070728,2120,20150413.0,WR,returned,1,0,,in bounds,0
13445537,13070743,2120,20150413.0,WR,returned,1,3,,in bounds,0
13445538,13070747,4500,20170177.0,WR,fair catch,1,0,,in bounds,0
13445539,13070758,4500,20170177.0,WR,fair catch,1,0,,in bounds,0
13445540,13070777,4500,20170804.0,WR,returned,1,26,,in bounds,0
13445541,13070811,4500,20170177.0,WR,returned,1,5,,pushed out of bounds,0
13445542,13070825,4500,20170177.0,WR,returned,1,10,,in bounds,0
13445543,13070847,2120,20150413.0,WR,returned,1,1,,in bounds,0
13445544,13070872,2250,20150448.0,RB,returned,1,16,,in bounds,0
13445545,13070894,4600,20150069.0,WR,returned,1,19,,pushed out of bounds,0
13445546,13070899,2250,20160921.0,WR,returned,1,0,,in bounds,0
13445547,13070916,2250,20160921.0,WR,returned,1,0,,in bounds,0
13445548,13070921,4600,20150069.0,WR,returned,1,-3,,in bounds,0
13445549,13070933,4600,20150069.0,WR,returned,1,3,,in bounds,0
13445550,13070945,4600,20150069.0,WR,returned,1,25,,in bounds,0
13445551,13070964,2250,20150448.0,RB,returned,1,16,,in bounds,0
13445552,13070971,4600,20150134.0,OG,returned,1,0,,in bounds,0
13445553,13070975,2250,20160921.0,WR,returned,1,72,,in bounds,0
13445554,13070978,4600,20150069.0,WR,returned,1,18,,in bounds,0
13445555,13071000,4600,20130158.0,TE,returned,1,16,,in bounds,0
13445556,13071003,2250,20160921.0,WR,returned,1,20,,in bounds,0
13445557,13071013,4600,20150069.0,WR,returned,1,23,,in bounds,0
13445558,13071022,4600,20150069.0,WR,returned,1,5,,pushed out of bounds,0
13445559,13071074,2310,20160165.0,WR,fair catch,1,0,,in bounds,0
13445560,13071107,2310,20160165.0,WR,returned,1,0,,ran out of bounds,0
13445561,13071128,2310,20160165.0,WR,returned,1,4,,ran out of bounds,0
13445562,13071134,2520,20160727.0,RB,fair catch,1,0,,in bounds,0
13445563,13071141,2310,20160165.0,WR,returned,1,13,,pushed out of bounds,0
13445564,13071179,2310,20140124.0,WR,returned,1,20,,pushed out of bounds,0
13445565,13071188,2520,20160727.0,RB,fair catch,1,0,,in bounds,0
13445566,13071211,5110,20160731.0,RB,returned,1,22,,in bounds,0
13445567,13071217,4400,20170151.0,DB,fair catch,1,0,,in bounds,0
13445568,13071237,5110,20140102.0,CB,returned,1,19,,in bounds,0
13445569,13071251,5110,20140102.0,CB,returned,1,35,,ran out of bounds,0
13445570,13071267,5110,20140102.0,CB,returned,1,18,,in bounds,0
13445571,13071272,4400,20120100.0,WR,fair catch,1,0,,in bounds,0
13445572,13071281,5110,20140102.0,CB,returned,1,16,,in bounds,0
13445573,13071294,5110,20150105.0,WR,returned,1,3,,in bounds,0
13445574,13071299,4400,20120100.0,WR,fair catch,1,0,,in bounds,0
13445575,13071304,5110,20110155.0,TE,returned,1,18,,in bounds,0
13445576,13071314,5110,20150105.0,WR,returned,1,2,,pushed out of bounds,0
13445577,13071318,4400,20120100.0,WR,returned,1,2,,pushed out of bounds,0
13445578,13071323,5110,20150105.0,WR,returned,1,10,,in bounds,0
13445579,13071341,4400,20120100.0,WR,returned,1,47,,in bounds,0
13445580,13071349,4400,20170151.0,DB,returned,1,20,,in bounds,0
13445581,13071353,5110,20150105.0,WR,fair catch,1,0,,in bounds,0
13445582,13071375,2510,20160117.0,WR,returned,1,25,,pushed out of bounds,0
13445583,13071424,2510,20160117.0,WR,returned,1,-3,,in bounds,0
13445584,13071430,3700,20130182.0,RB,returned,1,1,,ran out of bounds,0
13445585,13071439,3700,20130182.0,RB,returned,1,7,,in bounds,0
13445586,13071450,2510,20120615.0,TE,returned,1,14,,in bounds,0
13445587,13071452,2510,20120615.0,TE,returned,1,14,,in bounds,0
13445588,13071506,2510,20160117.0,WR,returned,1,21,,in bounds,0
13445589,13071524,3700,20130182.0,RB,returned,1,3,,in bounds,0
13445590,13071531,2510,20160117.0,WR,fair catch,1,0,,in bounds,0
13445591,13071534,2700,20140857.0,RB,returned,1,15,,in bounds,0
13445592,13071573,3200,20080571.0,WR,fair catch,1,0,,in bounds,0
13445593,13071584,3200,20140427.0,WR,returned,1,13,,in bounds,0
13445594,13071593,2700,20140857.0,RB,returned,1,18,,in bounds,0
13445595,13071613,3200,20110149.0,RB,returned,1,19,,in bounds,0
13445596,13071623,3200,20110149.0,RB,returned,1,15,,in bounds,0
13445597,13071628,2700,20160186.0,WR,fair catch,1,0,,in bounds,0
13445598,13071639,3200,20110149.0,RB,returned,1,15,,in bounds,0
13445599,13071646,2700,20140063.0,WR,fair catch,1,0,,in bounds,0
13445600,13071651,3200,20140427.0,WR,returned,1,8,,in bounds,0
13445601,13071659,2700,20160186.0,WR,returned,1,14,,in bounds,0
13445602,13071664,3200,20140427.0,WR,returned,1,0,,pushed out of bounds,0
13445603,13071668,2700,20160186.0,WR,returned,1,0,,ran out of bounds,0
13445604,13071674,3200,20080571.0,WR,returned,1,5,,in bounds,0
13445605,13071678,2700,20140063.0,WR,returned,1,9,,in bounds,0
13445606,13071687,2700,20160186.0,WR,fair catch,1,0,,in bounds,0
13445607,13071693,3200,20080571.0,WR,returned,1,11,,in bounds,0
13445608,13071706,1200,20170133.0,WR,returned,1,22,,in bounds,0
13445609,13071724,3410,20160531.0,WR,returned,1,15,,in bounds,0
13445610,13071746,1200,20170133.0,WR,returned,1,28,,in bounds,0
13445611,13071782,3410,20110056.0,RB,returned,1,20,,in bounds,0
13445612,13071789,1200,20170133.0,WR,fair catch,1,0,,in bounds,0
13445613,13071791,3410,20160531.0,WR,returned,1,18,,in bounds,0
13445614,13071800,1200,20120519.0,WR,returned,1,15,,in bounds,0
13445615,13071804,3410,20160531.0,WR,returned,1,-3,,in bounds,0
13445616,13071826,1200,20120519.0,WR,returned,1,4,,in bounds,0
13445617,13071834,1200,20170133.0,WR,returned,1,7,,in bounds,0
13445618,13071843,1200,20170133.0,WR,returned,1,10,,in bounds,0
13445619,13071863,3410,20160531.0,WR,returned,1,15,,in bounds,0
13445620,13071882,325,20160107.0,WR,returned,1,16,,in bounds,0
13445621,13071909,3900,20150691.0,WR,fair catch,1,0,,in bounds,0
13445622,13071925,325,20160107.0,WR,returned,1,19,,ran out of bounds,0
13445623,13071936,3900,20140118.0,WR,returned,1,9,,in bounds,0
13445624,13071946,325,20160107.0,WR,returned,1,15,,ran out of bounds,0
13445625,13071965,325,20160107.0,WR,returned,1,20,,in bounds,0
13445626,13071966,3900,20140118.0,WR,returned,1,21,,in bounds,0
13445627,13071972,325,20140218.0,WR,fair catch,1,0,,in bounds,0
13445628,13071979,3900,20140118.0,WR,returned,1,8,,ran out of bounds,0
13445629,13071983,325,20140218.0,WR,returned,1,0,,pushed out of bounds,0
13445630,13071992,3900,20140118.0,WR,returned,1,11,,in bounds,0
13445631,13071996,325,20140218.0,WR,fair catch,1,0,,in bounds,0
13445632,13072002,3900,20140118.0,WR,returned,1,6,,in bounds,0
13445633,13072018,325,20160107.0,WR,returned,1,16,,in bounds,0
13445634,13072031,325,20140218.0,WR,returned,1,40,,ran out of bounds,0
13445635,13072040,3900,20140831.0,RB,returned,1,23,,in bounds,0
13445636,13072054,3900,20150691.0,WR,returned,1,-2,,ran out of bounds,0
13445637,13072071,1540,20140189.0,WR,returned,1,19,,in bounds,0
13445638,13072079,1540,20140189.0,WR,returned,1,0,,in bounds,0
13445639,13072101,1540,20140189.0,WR,returned,1,21,,in bounds,0
13445640,13072128,4900,20110145.0,RB,returned,1,18,,in bounds,0
13445641,13072147,1540,20140189.0,WR,returned,1,17,,ran out of bounds,0
13445642,13072153,4900,20110145.0,RB,returned,1,20,,in bounds,0
13445643,13072192,1540,20140189.0,WR,returned,1,13,,in bounds,0
13445644,13072199,4900,20150521.0,WR,fair catch,1,0,,in bounds,0
13445645,13072208,1540,20140189.0,WR,returned,1,17,,in bounds,0
13445646,13072216,4900,20150521.0,WR,fair catch,1,0,,in bounds,0
13445647,13072223,1540,20140189.0,WR,returned,1,-1,,in bounds,0
13445648,13072234,4900,20110145.0,RB,returned,1,22,,in bounds,0
13446365,13073677,610,20090083.0,WR,returned,1,10,,ran out of bounds,0
13446366,13073695,610,20090083.0,WR,returned,1,2,,in bounds,0
13446367,13073699,2700,20160186.0,WR,returned,1,7,,ran out of bounds,0
13446368,13073707,610,20090083.0,WR,returned,1,20,,in bounds,0
13446369,13073737,2700,20160186.0,WR,returned,1,22,,in bounds,0
13446370,13073754,2700,20160186.0,WR,returned,1,21,,in bounds,0
13446371,13073805,2700,20160186.0,WR,returned,1,26,,in bounds,0
13446372,13073813,610,20090083.0,WR,returned,1,8,,in bounds,0
13446373,13073847,750,20150184.0,WR,returned,1,5,,in bounds,0
13446374,13073877,750,20150933.0,WR,returned,1,20,,in bounds,0
13446375,13073914,1800,20160163.0,WR,returned,1,13,,in bounds,0
13446376,13073925,750,20150933.0,WR,returned,1,25,,in bounds,0
13446377,13073996,1800,20160163.0,WR,returned,1,2,,in bounds,0
13446378,13074028,1050,20170025.0,FS,returned,1,29,,in bounds,0
13446379,13074032,325,20140218.0,WR,fair catch,1,0,,in bounds,0
13446380,13074036,1050,20170025.0,FS,returned,1,11,,in bounds,0
13446381,13074040,325,20140218.0,WR,fair catch,1,0,,in bounds,0
13446382,13074082,1050,20170025.0,FS,returned,1,23,,in bounds,0
13446383,13074094,1050,20170025.0,FS,returned,1,25,,in bounds,0
13446384,13074167,1050,20170025.0,FS,fair catch,1,0,,in bounds,0
13446385,13074172,325,20140218.0,WR,returned,1,0,,pushed out of bounds,0
13446386,13074182,1540,20150054.0,RB,returned,1,25,,in bounds,0
13446387,13074191,810,20170119.0,RB,returned,1,19,,in bounds,0
13446388,13074196,1540,20170165.0,CB,returned,1,7,,in bounds,0
13446389,13074206,1540,20170165.0,CB,returned,1,12,,in bounds,0
13446390,13074226,1540,20170165.0,CB,returned,1,11,,in bounds,0
13446391,13074240,810,20170119.0,RB,returned,1,24,,ran out of bounds,0
13446392,13074252,1540,20170165.0,CB,fair catch,1,0,,in bounds,0
13446393,13074260,1540,20120918.0,TE,returned,1,10,,in bounds,0
13446394,13074261,810,20170119.0,RB,returned,1,19,,in bounds,0
13446395,13074282,1540,20170165.0,CB,returned,1,16,,in bounds,0
13446396,13074304,810,20170119.0,RB,returned,1,2,,in bounds,0
13446397,13074325,1540,20100060.0,WR,returned,1,-1,,pushed out of bounds,0
13446398,13074379,1400,20150909.0,WR,fair catch,1,0,,in bounds,0
13446399,13074383,2200,20160598.0,WR,fair catch,1,0,,in bounds,0
13446400,13074413,1400,20150909.0,WR,fair catch,1,0,,in bounds,0
13446401,13074420,2200,20160598.0,WR,returned,1,5,,in bounds,1
13446402,13074435,1400,20160136.0,RB,returned,1,23,,in bounds,0
13446403,13074453,1400,20150909.0,WR,fair catch,1,0,,in bounds,0
13446404,13074464,1400,20150909.0,WR,returned,1,0,,in bounds,0
13446405,13074506,2250,20160921.0,WR,returned,1,0,,in bounds,0
13446406,13074510,2120,20160021.0,WR,fair catch,1,0,,in bounds,0
13446407,13074514,2250,20160921.0,WR,returned,1,5,,pushed out of bounds,0
13446408,13074535,2250,20160921.0,WR,returned,1,26,,pushed out of bounds,0
13446409,13074543,2120,20170582.0,WR,returned,1,3,,in bounds,0
13446410,13074564,2250,20160921.0,WR,fair catch,1,0,,in bounds,0
13446411,13074571,2120,20160021.0,WR,fair catch,1,0,,in bounds,0
13446412,13074575,2250,20160921.0,WR,returned,1,7,,in bounds,0
13446413,13074595,2250,20150448.0,RB,returned,1,22,,in bounds,0
13446414,13074599,2120,20160021.0,WR,returned,1,16,,in bounds,0
13446415,13074610,2250,20150448.0,RB,returned,1,22,,in bounds,0
13446416,13074615,2120,20170582.0,WR,returned,1,22,,in bounds,0
13446417,13074623,2250,20170110.0,WR,returned,1,19,,in bounds,0
13446418,13074631,2250,20160921.0,WR,returned,1,0,,ran out of bounds,0
13446419,13074655,2250,20160921.0,WR,fair catch,1,0,,in bounds,0
