combineId,playerId,combineYear,combinePosition,combineHeight,combineWeight,combineHand,nameFirst,nameLast,nameFull,position,collegeId,nflId,college,heightInches,weight,dob,ageAtDraft,playerProfileUrl,homeCity,homeState,homeCountry,highSchool,hsCity,hsState,hsCountry,combineArm,combine40yd,combineVert,combineBench,combineShuttle,combineBroad,combine3cone,combine60ydShuttle,combineWonderlic
20345,20190450,2019,OL,76.0,327,,Ethan,Greenidge,Ethan Greenidge,OT,19087.0,2562587,Villanova,77.0,337.0,1997-09-10,21.643835616438356,http://www.nfl.com/player/EthanGreenidge/2562587/profile,,,,Riverhead HS,Riverhead,NY,USA,,,,,,,,,
20346,20190148,2019,LB,71.0,237,,Dre,Greenlaw,Dre Greenlaw,LB,72701.0,2562428,Arkansas,72.0,221.0,1997-05-25,21.93972602739726,http://www.nfl.com/player/DreGreenlaw/2562428/profile,,,,Fayetteville HS,Fayetteville,AR,USA,,,33.0,24.0,,117.0,,,
20347,20190100,2019,QB,74.0,217,,Will,Grier,Will Grier,QB,26506.0,2562404,West Virginia,75.0,215.0,1995-04-03,24.084931506849315,http://www.nfl.com/player/WillGrier/2562404/profile,,,,Davidson Day School,Davidson,NC,USA,,4.84,34.0,,4.28,112.0,7.09,,
20348,20190451,2019,EDG,76.0,255,,Porter,Gustin,Porter Gustin,DE,90089.0,2562276,USC,77.0,267.0,1997-02-08,22.23013698630137,http://www.nfl.com/player/PorterGustin/2562276/profile,,,,Salem Hills HS,Salem,UT,USA,,4.69,35.5,31.0,,119.0,,,
20349,20190452,2019,WR,74.0,201,,Emanuel,Hall,Emanuel Hall,WR,65211.0,2562278,Missouri,73.0,196.0,1997-05-21,21.95068493150685,http://www.nfl.com/player/EmanuelHall/2562278/profile,,,,Centennial HS,Franklin,TN,USA,,4.39,43.5,15.0,,141.0,,,
20350,20190453,2019,LB,74.0,225,,Nate,Hall,Nate Hall,LB,60208.0,2562657,Northwestern,74.0,231.0,1996-04-06,23.073972602739726,http://www.nfl.com/player/NateHall/2562657/profile,,,,Southview HS,,OH,USA,,,,,,,,,
20351,20190454,2019,LB,73.0,230,,Terez,Hall,Terez Hall,LB,65211.0,2562277,Missouri,73.0,235.0,1996-11-18,22.454794520547946,http://www.nfl.com/player/TerezHall/2562277/profile,,,,Martin Luther King HS,Lihonia,GA,USA,,,,20.0,,,,,
20352,20190177,2019,S,73.0,206,,Saquan,Hampton,Saquan Hampton,S,7102.0,2562658,Rutgers,73.0,209.0,1995-12-12,23.39178082191781,http://www.nfl.com/player/SaquanHampton/2562658/profile,Hamilton Township,NJ,USA,Nottingham HS,,NJ,USA,,4.48,,14.0,,125.0,,,
20353,20190455,2019,LB,74.0,242,,Terrill,Hanks,Terrill Hanks,LB,88003.0,2562279,New Mexico State,74.0,230.0,1995-12-07,23.405479452054795,http://www.nfl.com/player/TerrillHanks/2562279/profile,,,,Immaculata LaSalle HS,Miami,FL,USA,,4.98,35.5,21.0,,118.0,,,
20354,20190456,2019,LB,75.0,222,,Chase,Hansen,Chase Hansen,LB,84112.0,2562280,Utah,75.0,227.0,1993-05-20,25.956164383561642,http://www.nfl.com/player/ChaseHansen/2562280/profile,,,,Lone Peak HS,Highland,UT,USA,,,,,,,,,
20355,20190056,2019,WR,70.0,187,,Mecole,Hardman,Mecole Hardman,WR,30602.0,2562580,Georgia,71.0,183.0,1998-03-12,21.14246575342466,http://www.nfl.com/player/MecoleHardman/2562580/profile,,,,Elbert County HS,Elberton,GA,USA,,4.33,36.5,17.0,,119.0,,,
20356,20190206,2019,WR,74.0,221,,Kelvin,Harmon,Kelvin Harmon,WR,27607.0,2562577,NC State,74.0,215.0,1997-12-15,21.38082191780822,http://www.nfl.com/player/KelvinHarmon/2562577/profile,,,Liberia,Palmyra HS,Palmyra,NJ,USA,,4.6,32.5,18.0,4.32,117.0,7.15,,
20357,20190087,2019,RB,70.0,216,,Damien,Harris,Damien Harris,RB,35487.0,2562281,Alabama,70.0,214.0,1997-02-11,22.221917808219178,http://www.nfl.com/player/DamienHarris/2562281/profile,,,,Madison Southern HS,Berea,KY,USA,,4.57,37.0,16.0,,121.0,,,
20358,20190081,2019,S,73.0,207,,Will,Harris,Will Harris,S,2459.0,2562395,Boston,74.0,210.0,1998-12-19,20.36986301369863,http://www.nfl.com/player/WillHarris/2562395/profile,Suwanee,GA,USA,Choate Rosemary HS,Wallingford,CT,USA,,4.41,36.5,20.0,4.12,123.0,6.91,,
20359,20190032,2019,WR,74.0,228,,N'Keal,Harry,N'Keal Harry,WR,85287.0,2562659,Arizona State,76.0,225.0,1997-12-17,21.375342465753423,http://www.nfl.com/player/N'KealHarry/2562659/profile,,,,Chandler HS,Chandler,AZ,USA,,4.53,38.5,27.0,,122.0,,,
20360,20190457,2019,CB,71.0,190,,Montre,Hartage,Montre Hartage,DB,60208.0,2562575,Northwestern,71.0,191.0,1997-06-16,21.87945205479452,http://www.nfl.com/player/MontreHartage/2562575/profile,,,,Crisp County HS,Cordele,GA,USA,,4.68,34.5,9.0,4.08,123.0,6.95,,
20361,20190015,2019,QB,75.0,231,,Dwayne,Haskins,Dwayne Haskins,QB,43210.0,2562660,Ohio State,75.0,218.0,1997-05-03,22.0,http://www.nfl.com/player/DwayneHaskins/2562660/profile,Highland Park,NJ,USA,Bullis HS,Potomac,MD,USA,,5.04,28.5,,,,,,
20362,20190124,2019,OG,76.0,322,,Phil,Haynes,Phil Haynes,OG,27106.0,2562661,Wake Forest,76.0,313.0,1995-10-19,23.53972602739726,http://www.nfl.com/player/PhilHaynes/2562661/profile,,,,Enole HS,,NC,USA,,5.2,31.0,33.0,4.95,108.0,7.76,,
20363,20190458,2019,TE,76.0,249,,Daniel,Helm,Daniel Helm,TE,27708.0,2562284,Duke,76.0,251.0,1995-04-20,24.03835616438356,http://www.nfl.com/player/DanielHelm/2562284/profile,,,,Glenwood HS,Charham,IL,USA,,4.89,,14.0,,,,,
20364,20190070,2019,RB,68.0,208,,Darrell,Henderson,Darrell Henderson,RB,38152.0,2562574,Memphis,69.0,200.0,1997-08-19,21.704109589041096,http://www.nfl.com/player/DarrellHenderson/2562574/profile,Batesville,MS,USA,South Panola HS,Batesville,MS,USA,,4.49,33.5,22.0,,121.0,,,
20365,20190459,2019,OG,75.0,335,,Nate,Herbig,Nate Herbig,OG,94305.0,2562662,Stanford,76.0,348.0,1994-10-07,24.572602739726026,http://www.nfl.com/player/NateHerbig/2562662/profile,Lihue,HI,USA,Saint Louis HS,Kalaheo,HI,USA,,5.41,24.0,29.0,5.04,90.0,8.15,,
20366,20190460,2019,RB,69.0,206,,Karan,Higdon,Karan Higdon,RB,48109.0,2562400,Michigan,69.0,207.0,1996-09-08,22.649315068493152,http://www.nfl.com/player/KaranHigdon/2562400/profile,Sarasota,FL,USA,Riverview HS,Sarasota,FL,USA,,4.49,34.0,21.0,,123.0,,,
20367,20190113,2019,RB,70.0,198,,Justice,Hill,Justice Hill,RB,74078.0,2562407,Oklahoma State,70.0,185.0,1997-11-14,21.465753424657535,http://www.nfl.com/player/JusticeHill/2562407/profile,,,,Booker T. Washington HS,Tulsa,OK,USA,,4.4,40.0,21.0,,130.0,,,
20368,20190058,2019,DT,75.0,308,,Trysten,Hill,Trysten Hill,DT,32816.0,2562663,Central Florida,75.0,330.0,1998-03-25,21.106849315068494,http://www.nfl.com/player/TrystenHill/2562663/profile,,,,Suwannee HS,Live Oak,FL,USA,,5.04,35.0,28.0,4.38,115.0,7.7,,
20369,20190008,2019,TE,77.0,251,,T.J.,Hockenson,T.J. Hockenson,TE,52242.0,2562378,Iowa,77.0,250.0,1997-07-03,21.832876712328765,http://www.nfl.com/player/T.J.Hockenson/2562378/profile,,,,Chariton HS,Chariton,IA,USA,,4.7,37.5,17.0,4.18,123.0,7.02,,
20370,20190461,2019,CB,73.0,191,,Alijah,Holder,Alijah Holder,DB,94305.0,2562572,Stanford,73.0,181.0,1996-01-26,23.268493150684932,http://www.nfl.com/player/AlijahHolder/2562572/profile,Oceanside,CA,USA,Oceanside HS,Oceanside,CA,USA,,4.6,36.0,9.0,4.15,121.0,6.7,,
20371,20190156,2019,EDG,77.0,248,,Justin,Hollins,Justin Hollins,OLB,97403.0,2562285,Oregon,77.0,243.0,1996-01-15,23.2986301369863,http://www.nfl.com/player/JustinHollins/2562285/profile,Arlington,TX,USA,Martin HS,Arlington,TX,USA,,4.5,36.5,25.0,4.4,119.0,7.06,,
20372,20190462,2019,RB,70.0,217,,Elijah,Holyfield,Elijah Holyfield,RB,30602.0,2562664,Georgia,71.0,215.0,,,http://www.nfl.com/player/ElijahHolyfield/2562664/profile,,,,Woodward Academy,,GA,USA,,4.78,29.5,26.0,,118.0,,,
20373,20190204,2019,RB,70.0,201,,Travis,Homer,Travis Homer,RB,33124.0,2562665,Miami (FL),70.0,202.0,1998-08-07,20.736986301369864,http://www.nfl.com/player/TravisHomer/2562665/profile,,,,Oxbridge Academy,West Palm Beach,FL,USA,,4.48,39.5,17.0,4.31,130.0,7.07,,
20374,20190116,2019,S,71.0,210,,Amani,Hooker,Amani Hooker,S,52242.0,2562666,Iowa,71.0,210.0,1998-06-14,20.884931506849316,http://www.nfl.com/player/AmaniHooker/2562666/profile,,,,Park Center HS,,MN,USA,,4.48,37.0,14.0,4.1,123.0,6.81,,
20375,20190463,2019,DT,75.0,305,,Albert,Huggins,Albert Huggins,DT,29631.0,2562667,Clemson,75.0,308.0,1997-06-27,21.84931506849315,http://www.nfl.com/player/AlbertHuggins/2562667/profile,,,,,,,,,5.12,25.5,35.0,4.84,101.0,7.84,,
20376,20190464,2019,WR,76.0,210,,Lil'Jordan,Humphrey,Lil'Jordan Humphrey,WR,78712.0,2562668,Texas,76.0,225.0,1998-04-19,21.03835616438356,http://www.nfl.com/player/Lil'JordanHumphrey/2562668/profile,,,,Carroll Senior HS,Southlake,TX,USA,,4.75,33.5,13.0,4.29,119.0,7.09,,
20377,20190067,2019,WR,77.0,226,,Jalen,Hurd,Jalen Hurd,WR,76706.0,2562287,Baylor,76.0,228.0,1996-01-23,23.276712328767122,http://www.nfl.com/player/JalenHurd/2562287/profile,,,,Beech Senior HS,Hendersonville,TN,USA,,,,23.0,,,,,
20378,20190466,2019,FB,73.0,242,,Alec,Ingold,Alec Ingold,FB,53706.0,2562288,Wisconsin,72.0,246.0,1996-07-09,22.816438356164383,http://www.nfl.com/player/AlecIngold/2562288/profile,,,,Bay Port HS,Suamico,WI,USA,,4.89,34.0,16.0,4.32,116.0,7.35,,
20379,20190062,2019,WR,69.0,188,,Andy,Isabella,Andy Isabella,WR,1003.0,2562669,Massachusetts,69.0,188.0,1997-11-18,21.454794520547946,http://www.nfl.com/player/AndyIsabella/2562669/profile,Mayfield,OH,USA,Mayfield HS,Mayfield,OH,USA,,4.31,36.5,15.0,4.15,121.0,6.95,,
20380,20190467,2019,OG,77.0,315,,Martez,Ivey,Martez Ivey,OG,32611.0,2562565,Florida,77.0,315.0,1995-07-25,23.775342465753425,http://www.nfl.com/player/MartezIvey/2562565/profile,Apopka,FL,USA,Apopka HS,Apopka,FL,USA,,,,,,,,,
20381,20190165,2019,DE,76.0,275,,Joe,Jackson,Joe Jackson,DE,33124.0,2562432,Miami (FL),77.0,258.0,1996-12-20,22.367123287671234,http://www.nfl.com/player/JoeJackson/2562432/profile,Homestead,FL,USA,Gullivier Prep,,FL,USA,,,27.0,22.0,,109.0,,,
20382,20190158,2019,CB,73.0,210,,Mike,Jackson,Mike Jackson,DB,33124.0,2562434,Miami (FL),73.0,207.0,1997-01-10,22.30958904109589,http://www.nfl.com/player/MikeJackson/2562434/profile,Birmingham,AL,USA,Spain Park HS,Birmingham,AL,USA,,4.45,40.5,13.0,4.12,130.0,7.12,,
20383,20190468,2019,QB,79.0,249,,Tyree,Jackson,Tyree Jackson,QB,14260.0,2562435,Buffalo,79.0,245.0,1997-11-07,21.484931506849314,http://www.nfl.com/player/TyreeJackson/2562435/profile,,,,Mona Shores HS,Norton Shores,MI,USA,,4.59,34.5,,4.28,120.0,7.09,,
20384,20190024,2019,RB,70.0,220,,Josh,Jacobs,Josh Jacobs,RB,35487.0,2562377,Alabama,70.0,220.0,1998-02-11,21.221917808219178,http://www.nfl.com/player/JoshJacobs/2562377/profile,,,,McLain HS,Tulsa,OK,USA,,,,,,,,,
20385,20190470,2019,DE,73.0,266,,CeCe,Jefferson,CeCe Jefferson,DE,32611.0,,Florida,73.0,266.0,,,,,,,,,,,,5.02,30.5,17.0,4.53,108.0,7.5,,
20386,20190241,2019,EDG,77.0,256,,Jalen,Jelks,Jalen Jelks,DE,97403.0,2562290,Oregon,78.0,244.0,1996-08-03,22.747945205479454,http://www.nfl.com/player/JalenJelks/2562290/profile,Phoenix,AZ,USA,Deser Vista HS,Phoenix,AZ,USA,,4.92,32.5,19.0,4.59,113.0,7.22,,
20387,20190044,2019,OL,76.0,310,,Elgton,Jenkins,Elgton Jenkins,C,39762.0,2562671,Mississippi State,77.0,304.0,1995-12-26,23.353424657534248,http://www.nfl.com/player/ElgtonJenkins/2562671/profile,,,,Clarksdale HS,Clarksdale,MS,USA,,,28.0,29.0,4.62,109.0,7.77,,
20388,20190120,2019,WR,73.0,214,,Gary,Jennings,Gary Jennings,WR,26506.0,2562292,West Virginia,73.0,214.0,1997-03-07,22.156164383561645,http://www.nfl.com/player/GaryJennings/2562292/profile,Stafford,VA,USA,Colonial Forge HS,Stafford,VA,USA,,4.42,37.0,20.0,4.15,127.0,7.32,,
20389,20190471,2019,WR,74.0,209,,Anthony,Johnson,Anthony Johnson,WR,14260.0,2562297,Buffalo,74.0,209.0,1995-01-29,24.26027397260274,http://www.nfl.com/player/AnthonyJohnson/2562297/profile,Rock Hill,SC,USA,South Pointe,Rock Hill,SC,USA,,,32.5,18.0,,122.0,7.12,,
20390,20190225,2019,EDG,78.0,253,,Darryl,Johnson,Darryl Johnson,DE,27411.0,2562672,North Carolina A&T,77.0,232.0,1997-04-04,22.07945205479452,http://www.nfl.com/player/DarrylJohnson/2562672/profile,,,,Camden County HS,Kingsland,GA,USA,,,,20.0,,,,,
20391,20190066,2019,WR,70.0,183,,Diontae,Johnson,Diontae Johnson,WR,43606.0,2562674,Toledo,70.0,183.0,1996-07-05,22.827397260273973,http://www.nfl.com/player/DiontaeJohnson/2562674/profile,Ruskin,FL,USA,Earl J. Lennard HS,Ruskin,FL,USA,,4.53,33.5,15.0,4.45,123.0,7.09,,
20392,20190473,2019,OL,79.0,326,,Fred,Johnson,Fred Johnson,OG,32611.0,2562458,Florida,78.0,330.0,1997-06-05,21.90958904109589,http://www.nfl.com/player/FredJohnson/2562458/profile,,,,Royal Palm Beach HS,Royal Palm Beach,FL,USA,,,,,,,,,
20393,20190474,2019,LB,72.0,226,,Gary,Johnson,Gary Johnson,LB,78712.0,2562294,Texas,72.0,216.0,,,http://www.nfl.com/player/GaryJohnson/2562294/profile,,,,Douglas HS,Atlanta,GA,USA,,4.43,33.5,16.0,4.57,121.0,7.15,,
20394,20190129,2019,CB,74.0,208,,Isaiah,Johnson,Isaiah Johnson,DB,77006.0,2562675,Houston,75.0,195.0,1995-12-20,23.36986301369863,http://www.nfl.com/player/IsaiahJohnson/2562675/profile,Bryan,TX,USA,Rudder HS,Bryan,TX,USA,,4.4,36.5,,4.06,133.0,6.81,,
20395,20190181,2019,S,70.0,191,,Jaquan,Johnson,Jaquan Johnson,S,33124.0,2562676,Miami (FL),71.0,190.0,1995-11-13,23.471232876712328,http://www.nfl.com/player/JaquanJohnson/2562676/profile,Miami,FL,USA,Miami Killiam HS,Miami,FL,USA,,4.69,33.0,18.0,,121.0,,,
20396,20190174,2019,WR,73.0,201,,KeeSean,Johnson,KeeSean Johnson,WR,93740.0,2562677,Frenso State (CA),74.0,200.0,1996-10-09,22.564383561643837,http://www.nfl.com/player/KeeSeanJohnson/2562677/profile,Mountain View,CA,USA,Palo Alto HS,Palo Alto,CA,USA,,4.6,30.0,14.0,4.23,117.0,7.28,,
20397,20190054,2019,CB,74.0,213,,Lonnie,Johnson,Lonnie Johnson,DB,40506.0,2562295,Kentucky,74.0,207.0,1997-05-31,21.923287671232877,http://www.nfl.com/player/LonnieJohnson/2562295/profile,Gary,IN,USA,West Side Leadership Academy,Gary,IN,USA,,4.52,38.0,15.0,4.1,129.0,7.01,,
20398,20190006,2019,QB,77.0,221,,Daniel,Jones,Daniel Jones,QB,27708.0,2562299,Duke,77.0,221.0,1997-05-27,21.934246575342467,http://www.nfl.com/player/DanielJones/2562299/profile,,,,Charlotte Latin HS,Charlotte,NC,USA,,4.81,33.5,,4.41,120.0,7.0,,
20399,20190071,2019,DT,75.0,281,,Dre'Mont,Jones,Dre'Mont Jones,DT,43210.0,2562412,Ohio State,75.0,283.0,1997-01-05,22.323287671232876,http://www.nfl.com/player/Dre'MontJones/2562412/profile,Cleveland,OH,USA,Saint Ignatius HS,Cleveland,OH,USA,,5.12,31.5,,4.53,110.0,7.71,,
20400,20190475,2019,LB,74.0,234,,Jordan,Jones,Jordan Jones,LB,40506.0,,Kentucky,74.0,234.0,,,,Youngstown,OH,USA,,,,,,4.62,32.5,23.0,4.37,123.0,,,
20401,20190477,2019,LB,72.0,233,,Kendall,Joseph,Kendall Joseph,LB,29631.0,,Clemson,72.0,233.0,1995-11-19,23.454794520547946,,Belton,SC,USA,,,,,,,,25.0,,,,,
20402,20190147,2019,LB,73.0,230,,Vosean,Joseph,Vosean Joseph,LB,32611.0,2562471,Florida,73.0,227.0,1997-12-15,21.38082191780822,http://www.nfl.com/player/VoseanJoseph/2562471/profile,Miami,FL,USA,Miami Norland HS,Miami,FL,USA,,,,,,,,,
20403,20190150,2019,DE,75.0,288,,Kingsley,Keke,Kingsley Keke,DT,77843.0,2562300,Texas A&M,75.0,295.0,1996-09-26,22.6,http://www.nfl.com/player/KingsleyKeke/2562300/profile,,,,George Ranch HS,Richmond,TX,USA,,4.95,31.5,,4.46,111.0,7.55,,
20404,20190096,2019,TE,76.0,254,,Dawson,Knox,Dawson Knox,TE,38677.0,2562681,Mississippi,76.0,257.0,1996-11-14,22.465753424657535,http://www.nfl.com/player/DawsonKnox/2562681/profile,,,,Brentwood Academy,Brentwood,TN,USA,,,34.5,16.0,4.27,,7.12,,
20405,20190479,2019,LB,75.0,253,,Tre,Lamar,Tre Lamar,LB,29631.0,2562477,Clemson,76.0,250.0,1997-10-08,21.567123287671233,http://www.nfl.com/player/TreLamar/2562477/profile,,,,Roswell HS,Roswell,GA,USA,,,,,,,,,
20406,20190017,2019,DT,76.0,342,,Dexter,Lawrence,Dexter Lawrence,DT,29631.0,2562301,Clemson,76.0,355.0,1997-11-12,21.471232876712328,http://www.nfl.com/player/DexterLawrence/2562301/profile,,,,Wake Forest HS,Wake Forest,NC,USA,,5.05,,36.0,,,,,
20407,20190083,2019,CB,74.0,192,,Justin,Layne,Justin Layne,DB,48824.0,2562479,Michigan State,74.0,185.0,1998-01-12,21.304109589041097,http://www.nfl.com/player/JustinLayne/2562479/profile,,,,Benedictine HS,Cleveland,OH,USA,,4.5,37.5,,4.09,134.0,6.9,,
20408,20190480,2019,DE,76.0,280,,Jonathan,Ledbetter,Jonathan Ledbetter,DE,30602.0,2562302,Georgia,76.0,277.0,1997-09-12,21.638356164383563,http://www.nfl.com/player/JonathanLedbetter/2562302/profile,,,,Tucker HS,Tucker,GA,USA,,5.14,26.5,22.0,,108.0,,,
20409,20190127,2019,CB,73.0,207,,Iman,Marshall,Iman Marshall,DB,90089.0,2562961,USC,73.0,200.0,1997-02-27,22.17808219178082,http://www.nfl.com/player/ImanMarshall/2562961/profile,Long Beach,CA,USA,Long Beach Poly,Long Beach,CA,USA,,4.53,,16.0,,,,,
20410,20190014,2019,OG,76.0,308,,Chris,Lindstrom,Chris Lindstrom,OG,2459.0,2562303,Boston,76.0,307.0,1997-02-28,22.175342465753424,http://www.nfl.com/player/ChrisLindstrom/2562303/profile,Dudley,MA,USA,Shepherd Hill HS,Dudley,MA,USA,,4.91,30.5,25.0,4.54,117.0,7.61,,
20411,20190042,2019,QB,76.0,228,,Drew,Lock,Drew Lock,QB,65211.0,2562305,Missouri,75.0,228.0,1996-11-10,22.476712328767125,http://www.nfl.com/player/DrewLock/2562305/profile,Columbia,MO,USA,Lee's Summit HS,Lee's Summit,MO,USA,,4.69,31.0,,4.12,112.0,7.03,,
20412,20190079,2019,CB,71.0,196,,David,Long,David Long,DB,48109.0,2562798,Michigan,71.0,187.0,1998-02-06,21.235616438356164,http://www.nfl.com/player/DavidLong/2562798/profile,,,,Loyola HS,Los Angeles,CA,USA,,4.45,39.5,15.0,3.97,120.0,6.45,,
20413,20190188,2019,LB,71.0,227,,David,Long,David Long,LB,26506.0,2562799,West Virginia,71.0,221.0,1996-10-12,22.556164383561644,http://www.nfl.com/player/DavidLong/2562799/profile,,,,Winton Woods HS,Cincinnati,OH,USA,,4.45,39.5,15.0,,120.0,,,
20414,20190112,2019,RB,69.0,200,,Bryce,Love,Bryce Love,RB,94305.0,2562406,Stanford,70.0,196.0,1997-07-08,21.81917808219178,http://www.nfl.com/player/BryceLove/2562406/profile,Wake Forest,NC,USA,Wake Forest-Rolesville HS,Wake Forest,NC,USA,,,,18.0,,,,,
20415,20190108,2019,CB,71.0,195,,Julian,Love,Julian Love,DB,46556.0,2562414,Notre Dame,71.0,190.0,1998-03-19,21.123287671232877,http://www.nfl.com/player/JulianLove/2562414/profile,,,,Nazareth HS,La Grange Park,IL,USA,,4.54,36.0,14.0,4.1,121.0,6.72,,
20416,20190231,2019,TE,76.0,249,,Alize,Mack,Alize Mack,TE,46556.0,2562307,Notre Dame,77.0,240.0,1997-03-29,22.095890410958905,http://www.nfl.com/player/AlizeMack/2562307/profile,,,,Bishop Gorman HS,Summerlin,NV,USA,,4.7,36.0,22.0,4.34,120.0,7.27,,
20417,20190160,2019,DT,73.0,336,,Daylon,Mack,Daylon Mack,DT,77843.0,2562308,Texas A&M,73.0,325.0,1997-02-23,22.18904109589041,http://www.nfl.com/player/DaylonMack/2562308/profile,Gladewater,TX,USA,Gladewater HS,Gladewater,TX,USA,,5.1,27.0,30.0,4.95,102.0,8.02,,
20418,20190102,2019,RB,71.0,221,,Alexander,Mattison,Alexander Mattison,RB,83725.0,2562682,Boise State,71.0,220.0,1998-06-19,20.87123287671233,http://www.nfl.com/player/AlexanderMattison/2562682/profile,San Bernardino,CA,USA,San Bernardino HS,San Bernardino,CA,USA,,4.67,35.0,22.0,4.29,127.0,7.13,,
20419,20190048,2019,C,76.0,303,,Erik,McCoy,Erik McCoy,C,77843.0,2562683,Texas A&M,76.0,303.0,1997-08-27,21.682191780821917,http://www.nfl.com/player/ErikMcCoy/2562683/profile,,,,Lufkin HS,Lufkin,TX,USA,,4.89,31.0,29.0,4.62,107.0,8.28,,
20420,20190090,2019,OL,77.0,308,,Connor,McGovern,Connor McGovern,OG,16802.0,2562684,Penn State,77.0,323.0,1997-11-03,21.495890410958904,http://www.nfl.com/player/ConnorMcGovern/2562684/profile,Larksville,PA,USA,Lake-Lehman HS,,PA,USA,,,,28.0,4.57,112.0,7.66,,
20421,20190482,2019,S,73.0,212,,Mark,McLaurin,Mark McLaurin,S,39762.0,2562488,Mississippi State,74.0,215.0,1997-04-11,22.06027397260274,http://www.nfl.com/player/MarkMcLaurin/2562488/profile,,,,Collin HS,Collins,MS,USA,,4.77,36.0,12.0,4.46,,,,
20422,20190197,2019,QB,72.0,202,,Trace,McSorley,Trace McSorley,QB,16802.0,2562403,Penn State,72.0,201.0,1995-08-23,23.695890410958903,http://www.nfl.com/player/TraceMcSorley/2562403/profile,Centreville,VA,USA,Briar Woods HS,Ashburn,VA,USA,,4.57,33.0,,4.12,115.0,7.09,,
20423,20190115,2019,EDG,75.0,247,,Christian,Miller,Christian Miller,LB,35487.0,2562313,Alabama,76.0,243.0,1996-06-16,22.87945205479452,http://www.nfl.com/player/ChristianMiller/2562313/profile,Columbia,SC,USA,Spring Valley HS,Columbia,SC,USA,,,38.5,,,118.0,,,
20424,20190172,2019,CB,73.0,186,,Jordan,Miller,Jordan Miller,DB,98195.0,2562497,Washington,74.0,190.0,1997-02-08,22.23013698630137,http://www.nfl.com/player/JordanMiller/2562497/profile,Oceanside,CA,USA,Oceanside HS,Oceanside,CA,USA,,4.49,37.0,6.0,,125.0,,,
20425,20190138,2019,EDG,76.0,254,,Shareef,Miller,Shareef Miller,DE,16802.0,2562687,Penn State,76.0,254.0,1997-04-14,22.052054794520547,http://www.nfl.com/player/ShareefMiller/2562687/profile,Philadelphia,PA,USA,George Washington HS,Philadelphia,PA,USA,,4.69,29.5,16.0,4.45,,,,
20426,20190178,2019,QB,73.0,225,,Gardner,Minshew,Gardner Minshew,QB,99164.0,2562796,Washington State,73.0,225.0,1996-05-16,22.964383561643835,http://www.nfl.com/player/GardnerMinshew/2562796/profile,,,,Brandon HS,Brandon,MS,USA,,4.97,33.5,,4.45,116.0,7.14,,
20427,20190073,2019,RB,70.0,222,,David,Montgomery,David Montgomery,RB,50011.0,2562502,Iowa State,71.0,219.0,1997-07-06,21.824657534246576,http://www.nfl.com/player/DavidMontgomery/2562502/profile,Cincinnati,OH,USA,Mount Healthy HS,Cincinnati,OH,USA,,4.63,28.5,15.0,,121.0,,,
20428,20190484,2019,RB,70.0,212,,Jalin,Moore,Jalin Moore,RB,28608.0,2562689,Appalachian State (NC),70.0,211.0,1995-11-28,23.43013698630137,http://www.nfl.com/player/JalinMoore/2562689/profile,,,,Crest HS,Shelby,NC,USA,,,,27.0,,,,,
20429,20190137,2019,TE,76.0,253,,Foster,Moreau,Foster Moreau,TE,70803.0,2562317,Louisiana State,76.0,253.0,1997-05-06,21.991780821917807,http://www.nfl.com/player/FosterMoreau/2562317/profile,,,,Jesuit HS,New Orleans,LA,USA,,4.66,36.5,22.0,4.11,121.0,7.16,,
20430,20190040,2019,CB,73.0,199,,Trayvon,Mullen,Trayvon Mullen,DB,29631.0,2562380,Clemson,73.0,186.0,1997-09-20,21.616438356164384,http://www.nfl.com/player/TrayvonMullen/2562380/profile,Fort Lauderdale,FL,USA,Coconut Creek HS,Coconut Creek,FL,USA,,4.46,34.5,,,123.0,,,
20431,20190033,2019,CB,71.0,190,,Byron,Murphy,Byron Murphy,DB,98195.0,2562318,Washington,71.0,180.0,1998-01-18,21.28767123287671,http://www.nfl.com/player/ByronMurphy/2562318/profile,Scottsdale,AZ,USA,Saguaro HS,Scottsdale,AZ,USA,,4.55,36.5,14.0,,120.0,,,
20432,20190001,2019,QB,70.0,207,,Kyler,Murray,Kyler Murray,QB,73019.0,2562382,Oklahoma,70.0,207.0,1997-08-07,21.736986301369864,http://www.nfl.com/player/KylerMurray/2562382/profile,Bedford,TX,USA,,,,,,,,,,,,,
20433,20190224,2019,TE,75.0,244,,Isaac,Nauta,Isaac Nauta,TE,30602.0,2562691,Georgia,75.0,244.0,1997-05-21,21.95068493150685,http://www.nfl.com/player/IsaacNauta/2562691/profile,,,,IMG Academy,Bradenton,FL,USA,,4.91,28.0,19.0,4.43,,7.45,,
20434,20190107,2019,DE,79.0,271,,Anthony,Nelson,Anthony Nelson,DE,52242.0,2562507,Iowa,79.0,271.0,1997-03-04,22.164383561643834,http://www.nfl.com/player/AnthonyNelson/2562507/profile,,,,Waukee HS,Urbandale,IA,USA,,4.82,35.5,18.0,4.23,118.0,6.95,,
20435,20190089,2019,LB,73.0,239,,Bobby,Okereke,Bobby Okereke,LB,94305.0,2562416,Stanford,75.0,232.0,1996-07-29,22.76164383561644,http://www.nfl.com/player/BobbyOkereke/2562416/profile,San Mateo,CA,USA,Foothill HS,Santa Ana,CA,USA,,4.58,33.5,,4.26,122.0,7.25,,
